lr,train/loss,train/psnr,epoch,created_at,val/loss,val/psnr
0.0005,0.05537455528974533,15.623176574707031,0,2023-06-25 04:20:19.854221,,
0.0005,0.054339975118637085,15.782904624938965,0,2023-06-25 04:20:22.447287,,
0.0005,0.052863214164972305,15.82213020324707,0,2023-06-25 04:20:25.039804,,
0.0005,0.04998689144849777,16.048057556152344,0,2023-06-25 04:20:27.657518,,
0.0005,0.05515406280755997,15.691723823547363,0,2023-06-25 04:20:30.293288,,
0.0005,0.05177236348390579,15.944805145263672,0,2023-06-25 04:20:32.881953,,
0.0005,0.050793714821338654,15.987327575683594,0,2023-06-25 04:20:35.508190,,
0.0005,0.05343828350305557,15.727363586425781,0,2023-06-25 04:20:38.117774,,
0.0005,0.04980388656258583,16.10819435119629,0,2023-06-25 04:20:40.717150,,
0.0005,0.050344549119472504,15.973230361938477,0,2023-06-25 04:20:43.309351,,
0.0005,0.05132916942238808,16.03213119506836,0,2023-06-25 04:20:45.902521,,
0.0005,0.05034106969833374,16.071422576904297,0,2023-06-25 04:20:48.487690,,
0.0005,0.05474765598773956,15.794849395751953,0,2023-06-25 04:20:51.121274,,
0.0005,0.05031033977866173,16.086315155029297,0,2023-06-25 04:20:53.732210,,
0.0005,0.051804278045892715,15.936567306518555,0,2023-06-25 04:20:56.362876,,
0.0005,0.0524909682571888,15.861773490905762,0,2023-06-25 04:20:58.976632,,
0.0005,0.05293203145265579,15.712982177734375,0,2023-06-25 04:21:01.586480,,
0.0005,0.05493495985865593,15.620304107666016,0,2023-06-25 04:21:04.188087,,
0.0005,0.05330122634768486,15.853324890136719,0,2023-06-25 04:21:06.785122,,
0.0005,0.051485590636730194,15.79454517364502,0,2023-06-25 04:21:09.379291,,
0.0005,0.055150896310806274,15.601778984069824,0,2023-06-25 04:21:11.979004,,
0.0005,0.05570483207702637,15.641106605529785,0,2023-06-25 04:21:14.590924,,
0.0005,0.0559743270277977,15.59303092956543,0,2023-06-25 04:21:17.187040,,
0.0005,0.05349017679691315,15.73163890838623,0,2023-06-25 04:21:19.786708,,
0.0005,0.05348144844174385,15.72802448272705,0,2023-06-25 04:21:22.417418,,
0.0005,0.0525718629360199,15.884504318237305,0,2023-06-25 04:21:25.019689,,
0.0005,0.05323532968759537,15.723315238952637,0,2023-06-25 04:21:27.631438,,
0.0005,0.05274496600031853,15.772138595581055,0,2023-06-25 04:21:30.235740,,
0.0005,0.05085684359073639,15.898165702819824,0,2023-06-25 04:21:32.871708,,
0.0005,0.05032607540488243,16.004417419433594,0,2023-06-25 04:21:35.465121,,
0.0005,0.054202765226364136,15.670881271362305,0,2023-06-25 04:21:38.088387,,
0.0005,0.04933612048625946,16.173168182373047,0,2023-06-25 04:21:40.690280,,
0.0005,0.052510254085063934,15.837515830993652,0,2023-06-25 04:21:43.296443,,
0.0005,0.05584444850683212,15.588665962219238,0,2023-06-25 04:21:45.888624,,
0.0005,0.048957109451293945,16.260208129882812,0,2023-06-25 04:21:48.509779,,
0.0005,0.052423615008592606,15.824697494506836,0,2023-06-25 04:21:51.112037,,
0.0005,0.05329297110438347,15.781159400939941,0,2023-06-25 04:21:53.740869,,
0.0005,0.0521027147769928,15.913536071777344,0,2023-06-25 04:21:56.353179,,
0.0005,0.05016997829079628,16.080059051513672,0,2023-06-25 04:21:58.957834,,
0.0005,0.050176434218883514,15.956836700439453,0,2023-06-25 04:22:01.561552,,
0.0005,0.0539386048913002,15.692578315734863,0,2023-06-25 04:22:04.178077,,
0.0005,0.050328537821769714,15.885001182556152,0,2023-06-25 04:22:06.799147,,
0.0005,0.05532890558242798,15.635708808898926,0,2023-06-25 04:22:09.398706,,
0.0005,0.050234075635671616,16.065847396850586,0,2023-06-25 04:22:11.998897,,
0.0005,0.049091994762420654,16.27477264404297,0,2023-06-25 04:22:14.621129,,
0.0005,0.051069147884845734,15.977415084838867,0,2023-06-25 04:22:17.214970,,
0.0005,0.05376029014587402,15.668893814086914,0,2023-06-25 04:22:19.798947,,
0.0005,0.05498076230287552,15.70193862915039,0,2023-06-25 04:22:22.404395,,
0.0005,0.05070333927869797,15.960189819335938,0,2023-06-25 04:22:25.012594,,
0.0005,0.05190378427505493,15.827160835266113,0,2023-06-25 04:22:27.602241,,
0.0005,0.050935231149196625,15.945815086364746,0,2023-06-25 04:22:30.248860,,
0.0005,0.05436987429857254,15.764918327331543,0,2023-06-25 04:22:32.851472,,
0.0005,0.05207452550530434,15.813241004943848,0,2023-06-25 04:22:35.461651,,
0.0005,0.05032702162861824,16.043485641479492,0,2023-06-25 04:22:38.073835,,
0.0005,0.051838088780641556,15.715293884277344,0,2023-06-25 04:22:40.687678,,
0.0005,0.0528205931186676,15.860002517700195,0,2023-06-25 04:22:43.305388,,
0.0005,0.04958359897136688,16.168777465820312,0,2023-06-25 04:22:45.916242,,
0.0005,0.052539654076099396,15.861330032348633,0,2023-06-25 04:22:48.520157,,
0.0005,0.05144983530044556,15.920827865600586,0,2023-06-25 04:22:51.114531,,
0.0005,0.05119340494275093,16.04113006591797,0,2023-06-25 04:22:53.741268,,
0.0005,0.05023869872093201,15.943077087402344,0,2023-06-25 04:22:56.337204,,
0.0005,0.054568856954574585,15.729490280151367,0,2023-06-25 04:22:58.950036,,
0.0005,0.04893064871430397,16.157848358154297,0,2023-06-25 04:23:01.554559,,
0.0005,0.0499550923705101,16.051576614379883,0,2023-06-25 04:23:04.157242,,
0.0005,0.054540809243917465,15.708626747131348,0,2023-06-25 04:23:06.769745,,
0.0005,0.053042538464069366,15.817764282226562,0,2023-06-25 04:23:09.375854,,
0.0005,0.04909733682870865,16.10486602783203,0,2023-06-25 04:23:11.979149,,
0.0005,0.05317200720310211,15.726777076721191,0,2023-06-25 04:23:14.582305,,
0.0005,0.05176980793476105,15.986908912658691,0,2023-06-25 04:23:17.179421,,
0.0005,0.04900307580828667,16.195880889892578,0,2023-06-25 04:23:19.775165,,
0.0005,0.050287362188100815,16.05618667602539,0,2023-06-25 04:23:22.379486,,
0.0005,0.05431493744254112,15.709209442138672,0,2023-06-25 04:23:24.966694,,
0.0005,0.052643924951553345,15.749926567077637,0,2023-06-25 04:23:27.566401,,
0.0005,0.053025707602500916,15.793045997619629,0,2023-06-25 04:23:30.205077,,
0.0005,0.05080786347389221,16.027122497558594,0,2023-06-25 04:23:32.834219,,
0.0005,0.04931291937828064,16.074337005615234,0,2023-06-25 04:23:35.446546,,
0.0005,0.05319227650761604,15.789875984191895,0,2023-06-25 04:23:38.050186,,
0.0005,0.0497177392244339,16.007198333740234,0,2023-06-25 04:23:40.675454,,
0.0005,0.04941798746585846,16.167085647583008,0,2023-06-25 04:23:43.300957,,
0.0005,0.050523824989795685,16.05605697631836,0,2023-06-25 04:23:45.896685,,
0.0005,0.052510008215904236,15.831226348876953,0,2023-06-25 04:23:48.498392,,
0.0005,0.05144353210926056,15.865678787231445,0,2023-06-25 04:23:51.094901,,
0.0005,0.05065018683671951,15.969768524169922,0,2023-06-25 04:23:53.707795,,
0.0005,0.05096038058400154,15.970172882080078,0,2023-06-25 04:23:56.309961,,
0.0005,0.052413683384656906,15.866254806518555,0,2023-06-25 04:23:58.948280,,
0.0005,0.05154355615377426,15.908297538757324,0,2023-06-25 04:24:01.575973,,
0.0005,0.052914563566446304,15.741813659667969,0,2023-06-25 04:24:04.167647,,
0.0005,0.04993213713169098,16.12543487548828,0,2023-06-25 04:24:06.771111,,
0.0005,0.050477489829063416,16.197498321533203,0,2023-06-25 04:24:09.378715,,
0.0005,0.05043854936957359,16.02547836303711,0,2023-06-25 04:24:12.005604,,
0.0005,0.05123888701200485,15.981573104858398,0,2023-06-25 04:24:14.614155,,
0.0005,0.053811900317668915,15.691370010375977,0,2023-06-25 04:24:17.232019,,
0.0005,0.04855148866772652,16.186960220336914,0,2023-06-25 04:24:19.828102,,
0.0005,0.050996534526348114,15.877328872680664,0,2023-06-25 04:24:22.443858,,
0.0005,0.05124979466199875,15.948285102844238,0,2023-06-25 04:24:25.075084,,
0.0005,0.05378381162881851,15.647024154663086,0,2023-06-25 04:24:27.663858,,
0.0005,0.05418403819203377,15.564661026000977,0,2023-06-25 04:24:30.266392,,
0.0005,0.04944046959280968,16.04585075378418,0,2023-06-25 04:24:32.866521,,
0.0005,0.05139324814081192,15.898447036743164,0,2023-06-25 04:24:35.471069,,
0.0005,0.05145822465419769,15.904341697692871,0,2023-06-25 04:24:38.086357,,
0.0005,0.05483577027916908,15.67119026184082,0,2023-06-25 04:24:40.692386,,
0.0005,0.0490189790725708,16.091331481933594,0,2023-06-25 04:24:43.286658,,
0.0005,0.05320093408226967,15.733161926269531,0,2023-06-25 04:24:45.895832,,
0.0005,0.05295958369970322,15.815898895263672,0,2023-06-25 04:24:48.487813,,
0.0005,0.05098783224821091,16.029296875,0,2023-06-25 04:24:51.102494,,
0.0005,0.05118337273597717,15.953847885131836,0,2023-06-25 04:24:53.711470,,
0.0005,0.05007323622703552,16.009185791015625,0,2023-06-25 04:24:56.324758,,
0.0005,0.05278792232275009,15.832332611083984,0,2023-06-25 04:24:58.960046,,
0.0005,0.05153895169496536,15.855878829956055,0,2023-06-25 04:25:01.568582,,
0.0005,0.049457453191280365,16.10007667541504,0,2023-06-25 04:25:04.190413,,
0.0005,0.047618649899959564,16.109556198120117,0,2023-06-25 04:25:06.792556,,
0.0005,0.05322998762130737,15.819574356079102,0,2023-06-25 04:25:09.401279,,
0.0005,0.05041806027293205,16.04862403869629,0,2023-06-25 04:25:12.016403,,
0.0005,0.0481865294277668,16.18147850036621,0,2023-06-25 04:25:14.613042,,
0.0005,0.051437605172395706,15.851168632507324,0,2023-06-25 04:25:17.222575,,
0.0005,0.04907388240098953,16.078563690185547,0,2023-06-25 04:25:19.812876,,
0.0005,0.047109637409448624,16.431734085083008,0,2023-06-25 04:25:22.430958,,
0.0005,0.05101495608687401,15.976945877075195,0,2023-06-25 04:25:25.052664,,
0.0005,0.04820913448929787,16.206012725830078,0,2023-06-25 04:25:27.671297,,
0.0005,0.05259225517511368,15.819907188415527,0,2023-06-25 04:25:30.332390,,
0.0005,0.05260173976421356,15.805792808532715,0,2023-06-25 04:25:32.948485,,
0.0005,0.051228299736976624,15.983678817749023,0,2023-06-25 04:25:35.567574,,
0.0005,0.05194108188152313,15.934595108032227,0,2023-06-25 04:25:38.181488,,
0.0005,0.050825003534555435,16.046749114990234,0,2023-06-25 04:25:42.603830,,
0.0005,0.050485093146562576,16.060415267944336,0,2023-06-25 04:25:45.239516,,
0.0005,0.04985126852989197,16.07312774658203,0,2023-06-25 04:25:47.847175,,
0.0005,0.05127943679690361,15.855997085571289,0,2023-06-25 04:25:50.456819,,
0.0005,0.045281313359737396,16.48710060119629,0,2023-06-25 04:25:53.067938,,
0.0005,0.05215577036142349,15.935458183288574,0,2023-06-25 04:25:55.695976,,
0.0005,0.04798927530646324,16.17133331298828,0,2023-06-25 04:25:58.347584,,
0.0005,0.05364387854933739,15.707128524780273,0,2023-06-25 04:26:00.965821,,
0.0005,0.05193468555808067,15.819047927856445,0,2023-06-25 04:26:03.568463,,
0.0005,0.04796069860458374,16.24945640563965,0,2023-06-25 04:26:06.190156,,
0.0005,0.04878419637680054,16.093353271484375,0,2023-06-25 04:26:08.800585,,
0.0005,0.05175190418958664,15.898494720458984,0,2023-06-25 04:26:11.432495,,
0.0005,0.05250552296638489,15.864631652832031,0,2023-06-25 04:26:14.049132,,
0.0005,0.04916434735059738,16.14274787902832,0,2023-06-25 04:26:16.674514,,
0.0005,0.04908633232116699,16.0931396484375,0,2023-06-25 04:26:19.281820,,
0.0005,0.05343648046255112,15.863183975219727,0,2023-06-25 04:26:21.897885,,
0.0005,0.05399756506085396,15.756492614746094,0,2023-06-25 04:26:24.516946,,
0.0005,0.04707665741443634,16.377750396728516,0,2023-06-25 04:26:27.118230,,
0.0005,0.05333561822772026,15.787593841552734,0,2023-06-25 04:26:29.737558,,
0.0005,0.05493093281984329,15.603372573852539,0,2023-06-25 04:26:32.361282,,
0.0005,0.05328727513551712,15.757803916931152,0,2023-06-25 04:26:34.976875,,
0.0005,0.052925340831279755,15.759462356567383,0,2023-06-25 04:26:37.620979,,
0.0005,0.052449725568294525,15.813145637512207,0,2023-06-25 04:26:40.238182,,
0.0005,0.04695970565080643,16.416759490966797,0,2023-06-25 04:26:42.834558,,
0.0005,0.04827416315674782,16.394575119018555,0,2023-06-25 04:26:45.450053,,
0.0005,0.050546739250421524,15.971139907836914,0,2023-06-25 04:26:48.097779,,
0.0005,0.0559353306889534,15.53434944152832,0,2023-06-25 04:26:50.705987,,
0.0005,0.05304218456149101,15.858893394470215,0,2023-06-25 04:26:53.315744,,
0.0005,0.05347927287220955,15.724357604980469,0,2023-06-25 04:26:55.927482,,
0.0005,0.052265699952840805,15.806095123291016,0,2023-06-25 04:26:58.533051,,
0.0005,0.05236257612705231,15.794615745544434,0,2023-06-25 04:27:01.153465,,
0.0005,0.04517746716737747,16.546035766601562,0,2023-06-25 04:27:03.789562,,
0.0005,0.05483786389231682,15.653650283813477,0,2023-06-25 04:27:06.395166,,
0.0005,0.05117735266685486,15.919159889221191,0,2023-06-25 04:27:09.018216,,
0.0005,0.0514177531003952,15.938100814819336,0,2023-06-25 04:27:11.628260,,
0.0005,0.050755295902490616,15.949735641479492,0,2023-06-25 04:27:14.236443,,
0.0005,0.05045784264802933,16.000335693359375,0,2023-06-25 04:27:16.844615,,
0.0005,0.0510416217148304,16.001991271972656,0,2023-06-25 04:27:19.435144,,
0.0005,0.04949609935283661,16.017253875732422,0,2023-06-25 04:27:22.038736,,
0.0005,0.04949973523616791,16.0849666595459,0,2023-06-25 04:27:24.651903,,
0.0005,0.05367472767829895,15.827844619750977,0,2023-06-25 04:27:27.255028,,
0.0005,0.05010641738772392,16.158069610595703,0,2023-06-25 04:27:29.888660,,
0.0005,0.05062471702694893,16.014625549316406,0,2023-06-25 04:27:32.484311,,
0.0005,0.04992593824863434,16.04129409790039,0,2023-06-25 04:27:35.098230,,
0.0005,0.049096401780843735,16.163307189941406,0,2023-06-25 04:27:37.713920,,
0.0005,0.05303264036774635,15.749046325683594,0,2023-06-25 04:27:40.328277,,
0.0005,0.05030703544616699,16.035160064697266,0,2023-06-25 04:27:42.938789,,
0.0005,0.051554542034864426,15.854192733764648,0,2023-06-25 04:27:45.547058,,
0.0005,0.05214045196771622,15.862154960632324,0,2023-06-25 04:27:48.170894,,
0.0005,0.05283527821302414,15.762868881225586,0,2023-06-25 04:27:50.785195,,
0.0005,0.04989572986960411,16.0753173828125,0,2023-06-25 04:27:53.394480,,
0.0005,0.054946962743997574,15.6221342086792,0,2023-06-25 04:27:56.005049,,
0.0005,0.04969385266304016,16.1369571685791,0,2023-06-25 04:27:58.614884,,
0.0005,0.057150840759277344,15.509315490722656,0,2023-06-25 04:28:01.237191,,
0.0005,0.049334727227687836,16.1463623046875,0,2023-06-25 04:28:03.844602,,
0.0005,0.04757305234670639,16.196706771850586,0,2023-06-25 04:28:06.464596,,
0.0005,0.05184246599674225,15.855027198791504,0,2023-06-25 04:28:09.072408,,
0.0005,0.04791714623570442,16.153871536254883,0,2023-06-25 04:28:11.679794,,
0.0005,0.05196933448314667,15.879219055175781,0,2023-06-25 04:28:14.301482,,
0.0005,0.052008360624313354,15.864990234375,0,2023-06-25 04:28:16.905718,,
0.0005,0.04948018863797188,15.991483688354492,0,2023-06-25 04:28:19.523428,,
0.0005,0.04821263253688812,16.233577728271484,0,2023-06-25 04:28:22.155613,,
0.0005,0.04916752129793167,16.07105255126953,0,2023-06-25 04:28:24.773293,,
0.0005,0.0524449348449707,15.800971984863281,0,2023-06-25 04:28:27.439051,,
0.0005,0.04893551021814346,16.197433471679688,0,2023-06-25 04:28:30.109552,,
0.0005,0.05127181112766266,15.908879280090332,0,2023-06-25 04:28:32.783648,,
0.0005,0.05388938635587692,15.71119213104248,0,2023-06-25 04:28:35.417718,,
0.0005,0.05114985257387161,15.938467025756836,0,2023-06-25 04:28:38.076308,,
0.0005,0.05129924789071083,15.846529006958008,0,2023-06-25 04:28:40.747927,,
0.0005,0.04803280159831047,16.253902435302734,0,2023-06-25 04:28:43.371829,,
0.0005,0.05330657213926315,15.693873405456543,0,2023-06-25 04:28:45.978960,,
0.0005,0.05292262136936188,15.847185134887695,0,2023-06-25 04:28:48.607218,,
0.0005,0.051132868975400925,15.912736892700195,0,2023-06-25 04:28:51.221533,,
0.0005,0.04971013963222504,16.075885772705078,0,2023-06-25 04:28:53.846211,,
0.0005,0.04869504272937775,16.2476749420166,0,2023-06-25 04:28:56.465272,,
0.0005,0.05196700245141983,16.040283203125,0,2023-06-25 04:28:59.077930,,
0.0005,0.04872070625424385,16.087072372436523,0,2023-06-25 04:29:01.714248,,
0.0005,0.048352714627981186,16.181264877319336,0,2023-06-25 04:29:04.374160,,
0.0005,0.050741780549287796,16.04172134399414,0,2023-06-25 04:29:07.041279,,
0.0005,0.047574058175086975,16.360023498535156,0,2023-06-25 04:29:09.666533,,
0.0005,0.049462586641311646,16.1607608795166,0,2023-06-25 04:29:12.318239,,
0.0005,0.053377553820610046,15.912132263183594,0,2023-06-25 04:29:14.952370,,
0.0005,0.04765298217535019,16.190584182739258,0,2023-06-25 04:29:17.573771,,
0.0005,0.050312891602516174,16.10511016845703,0,2023-06-25 04:29:20.192938,,
0.0005,0.04606878012418747,16.45079231262207,0,2023-06-25 04:29:22.822099,,
0.0005,0.052893031388521194,15.84843635559082,0,2023-06-25 04:29:25.428827,,
0.0005,0.04764172434806824,16.220050811767578,0,2023-06-25 04:29:28.049534,,
0.0005,0.04697587341070175,16.335948944091797,0,2023-06-25 04:29:30.665929,,
0.0005,0.05056462436914444,16.03152847290039,0,2023-06-25 04:29:33.269742,,
0.0005,0.047260358929634094,16.337745666503906,0,2023-06-25 04:29:35.885813,,
0.0005,0.05023347586393356,16.025983810424805,0,2023-06-25 04:29:38.503669,,
0.0005,0.051769424229860306,15.902151107788086,0,2023-06-25 04:29:41.130923,,
0.0005,0.04813608527183533,16.22212028503418,0,2023-06-25 04:29:43.759369,,
0.0005,0.05300305038690567,15.76829719543457,0,2023-06-25 04:29:46.349441,,
0.0005,0.049390505999326706,16.09497833251953,0,2023-06-25 04:29:48.962149,,
0.0005,0.054335907101631165,15.700647354125977,0,2023-06-25 04:29:51.571217,,
0.0005,0.05109815672039986,16.044958114624023,0,2023-06-25 04:29:54.190528,,
0.0005,0.05219409987330437,15.831384658813477,0,2023-06-25 04:29:56.800213,,
0.0005,0.05505223572254181,15.598283767700195,0,2023-06-25 04:29:59.405006,,
0.0005,0.050262562930583954,16.009265899658203,0,2023-06-25 04:30:02.005626,,
0.0005,0.050208546221256256,16.062408447265625,0,2023-06-25 04:30:04.634470,,
0.0005,0.05120810866355896,15.904964447021484,0,2023-06-25 04:30:07.266451,,
0.0005,0.05329827219247818,15.703352928161621,0,2023-06-25 04:30:09.877380,,
0.0005,0.0505632683634758,15.907211303710938,0,2023-06-25 04:30:12.489016,,
0.0005,0.05247938632965088,15.838337898254395,0,2023-06-25 04:30:15.102632,,
0.0005,0.05454631522297859,15.69100570678711,0,2023-06-25 04:30:17.721253,,
0.0005,0.05351356044411659,15.753908157348633,0,2023-06-25 04:30:20.341897,,
0.0005,0.0513971671462059,16.06247901916504,0,2023-06-25 04:30:22.949011,,
0.0005,0.05042048171162605,16.03302001953125,0,2023-06-25 04:30:25.560958,,
0.0005,0.050962094217538834,15.983785629272461,0,2023-06-25 04:30:28.180041,,
0.0005,0.04814581200480461,16.30747413635254,0,2023-06-25 04:30:30.788799,,
0.0005,0.05003393441438675,16.109386444091797,0,2023-06-25 04:30:33.423608,,
0.0005,0.050760671496391296,15.993337631225586,0,2023-06-25 04:30:36.082843,,
0.0005,0.05033295601606369,16.018434524536133,0,2023-06-25 04:30:38.769649,,
0.0005,0.05037330836057663,16.046735763549805,0,2023-06-25 04:30:41.396700,,
0.0005,0.04977523908019066,16.164661407470703,0,2023-06-25 04:30:44.026005,,
0.0005,0.04967556148767471,15.988503456115723,0,2023-06-25 04:30:46.651604,,
0.0005,0.05162915214896202,15.846664428710938,0,2023-06-25 04:30:49.273674,,
0.0005,0.04771348834037781,16.340564727783203,0,2023-06-25 04:30:51.911862,,
0.0005,0.051143910735845566,15.996559143066406,0,2023-06-25 04:30:54.531116,,
0.0005,0.049400847405195236,16.1385498046875,0,2023-06-25 04:30:57.210321,,
0.0005,0.050731636583805084,15.99794864654541,0,2023-06-25 04:30:59.860394,,
0.0005,0.0492924265563488,16.07912826538086,0,2023-06-25 04:31:02.503601,,
0.0005,0.049297794699668884,16.087114334106445,0,2023-06-25 04:31:05.178253,,
0.0005,0.050194814801216125,16.081443786621094,0,2023-06-25 04:31:07.823952,,
0.0005,0.04843185469508171,16.166297912597656,0,2023-06-25 04:31:10.433736,,
0.0005,0.04758608341217041,16.318147659301758,0,2023-06-25 04:31:13.046306,,
0.0005,0.050224341452121735,16.053489685058594,0,2023-06-25 04:31:15.661622,,
0.0005,0.0494387224316597,16.093551635742188,0,2023-06-25 04:31:18.282481,,
0.0005,0.050688326358795166,15.965938568115234,0,2023-06-25 04:31:20.889496,,
0.0005,0.046216629445552826,16.279117584228516,0,2023-06-25 04:31:23.502208,,
0.0005,0.04944435507059097,16.131942749023438,0,2023-06-25 04:31:26.143230,,
0.0005,0.0535467229783535,15.761580467224121,0,2023-06-25 04:31:28.752699,,
0.0005,0.052931685000658035,15.801309585571289,0,2023-06-25 04:31:31.356923,,
0.0005,0.04643777012825012,16.304039001464844,0,2023-06-25 04:31:33.981754,,
0.0005,0.04637599736452103,16.390243530273438,0,2023-06-25 04:31:36.596796,,
0.0005,0.0518694669008255,15.951009750366211,0,2023-06-25 04:31:39.204267,,
0.0005,0.05586637556552887,15.535592079162598,0,2023-06-25 04:31:41.808043,,
0.0005,0.046664416790008545,16.3431396484375,0,2023-06-25 04:31:44.408990,,
0.0005,0.04855938255786896,16.055898666381836,0,2023-06-25 04:31:47.010629,,
0.0005,0.047062844038009644,16.24911117553711,0,2023-06-25 04:31:49.648507,,
0.0005,0.05037732422351837,15.9644136428833,0,2023-06-25 04:31:52.282364,,
0.0005,0.04750029742717743,16.283992767333984,0,2023-06-25 04:31:54.879304,,
0.0005,0.05043906718492508,16.031837463378906,0,2023-06-25 04:31:57.477867,,
0.0005,0.046741925179958344,16.354175567626953,0,2023-06-25 04:32:00.091316,,
0.0005,0.04675328731536865,16.378015518188477,0,2023-06-25 04:32:02.682443,,
0.0005,0.04864123836159706,16.132043838500977,0,2023-06-25 04:32:05.290169,,
0.0005,0.048613741993904114,16.109088897705078,0,2023-06-25 04:32:07.915980,,
0.0005,0.04864240437746048,16.15178108215332,0,2023-06-25 04:32:10.518921,,
0.0005,0.0465720035135746,16.41342544555664,0,2023-06-25 04:32:13.140540,,
0.0005,0.05341353639960289,15.814728736877441,0,2023-06-25 04:32:15.751201,,
0.0005,0.05024121329188347,15.993741989135742,0,2023-06-25 04:32:18.375983,,
0.0005,0.048373881727457047,16.12164306640625,0,2023-06-25 04:32:20.979531,,
0.0005,0.048408690840005875,16.146223068237305,0,2023-06-25 04:32:23.620246,,
0.0005,0.04869050160050392,16.161998748779297,0,2023-06-25 04:32:26.299216,,
0.0005,0.04838629439473152,16.305038452148438,0,2023-06-25 04:32:28.928937,,
0.0005,0.05037294328212738,15.997767448425293,0,2023-06-25 04:32:31.525625,,
0.0005,0.05250636860728264,15.854439735412598,0,2023-06-25 04:32:34.120842,,
0.0005,0.04949982464313507,16.063873291015625,0,2023-06-25 04:32:36.724745,,
0.0005,0.05176651477813721,15.815953254699707,0,2023-06-25 04:32:39.319000,,
0.0005,0.04714721441268921,16.332843780517578,0,2023-06-25 04:32:41.916682,,
0.0005,0.049799032509326935,16.1827449798584,0,2023-06-25 04:32:44.547885,,
0.0005,0.0487862154841423,16.071889877319336,0,2023-06-25 04:32:47.158272,,
0.0005,0.046390265226364136,16.334148406982422,0,2023-06-25 04:32:49.766902,,
0.0005,0.0519154816865921,15.96529769897461,0,2023-06-25 04:32:52.419389,,
0.0005,0.048645149916410446,16.13748550415039,0,2023-06-25 04:32:55.032518,,
0.0005,0.05166003853082657,15.927719116210938,0,2023-06-25 04:32:57.676244,,
0.0005,0.045795757323503494,16.430700302124023,0,2023-06-25 04:33:00.286990,,
0.0005,0.04957937076687813,16.11829948425293,0,2023-06-25 04:33:02.888250,,
0.0005,0.05536278337240219,15.617302894592285,0,2023-06-25 04:33:05.555720,,
0.0005,0.04790034890174866,16.28771209716797,0,2023-06-25 04:33:08.271514,,
0.0005,0.048256076872348785,16.119182586669922,0,2023-06-25 04:33:10.899123,,
0.0005,0.0489683523774147,16.175003051757812,0,2023-06-25 04:33:13.501313,,
0.0005,0.052096426486968994,15.901214599609375,0,2023-06-25 04:33:16.101803,,
0.0005,0.050042204558849335,16.021076202392578,0,2023-06-25 04:33:18.702982,,
0.0005,0.04999765008687973,16.095874786376953,0,2023-06-25 04:33:21.303564,,
0.0005,0.050072088837623596,16.002229690551758,0,2023-06-25 04:33:23.918881,,
0.0005,0.05265546217560768,15.850341796875,0,2023-06-25 04:33:26.557691,,
0.0005,0.05174314230680466,15.840251922607422,0,2023-06-25 04:33:29.165883,,
0.0005,0.050089847296476364,15.942087173461914,0,2023-06-25 04:33:31.786283,,
0.0005,0.04900377243757248,16.1805419921875,0,2023-06-25 04:33:34.393487,,
0.0005,0.05138423666357994,15.893461227416992,0,2023-06-25 04:33:37.025941,,
0.0005,0.049831632524728775,16.083683013916016,0,2023-06-25 04:33:39.635466,,
0.0005,0.04806583747267723,16.07921600341797,0,2023-06-25 04:33:42.233271,,
0.0005,0.050156474113464355,15.957033157348633,0,2023-06-25 04:33:44.852905,,
0.0005,0.04865646734833717,16.14605140686035,0,2023-06-25 04:33:47.456102,,
0.0005,0.0503557026386261,16.08513641357422,0,2023-06-25 04:33:50.093307,,
0.0005,0.04902079328894615,16.029443740844727,0,2023-06-25 04:33:52.700476,,
0.0005,0.047155238687992096,16.14436149597168,0,2023-06-25 04:33:55.316370,,
0.0005,0.04971664026379585,16.129491806030273,0,2023-06-25 04:33:57.922681,,
0.0005,0.04948725923895836,16.02454376220703,0,2023-06-25 04:34:00.522785,,
0.0005,0.04659581556916237,16.399465560913086,0,2023-06-25 04:34:03.146946,,
0.0005,0.04955778270959854,15.892485618591309,0,2023-06-25 04:34:05.758257,,
0.0005,0.04775012284517288,16.15275001525879,0,2023-06-25 04:34:08.363326,,
0.0005,0.05165114998817444,15.788785934448242,0,2023-06-25 04:34:10.964042,,
0.0005,0.04724378511309624,16.357328414916992,0,2023-06-25 04:34:13.574270,,
0.0005,0.05012120306491852,16.025379180908203,0,2023-06-25 04:34:16.194965,,
0.0005,0.05222971737384796,15.86514663696289,0,2023-06-25 04:34:18.783973,,
0.0005,0.048518192023038864,16.16661834716797,0,2023-06-25 04:34:21.392074,,
0.0005,0.050932109355926514,15.974008560180664,0,2023-06-25 04:34:24.021956,,
0.0005,0.051506347954273224,15.852272033691406,0,2023-06-25 04:34:26.702736,,
0.0005,0.04886682331562042,16.13593864440918,0,2023-06-25 04:34:29.415550,,
0.0005,0.051563821732997894,15.92959213256836,0,2023-06-25 04:34:32.102454,,
0.0005,0.04664476960897446,16.37791633605957,0,2023-06-25 04:34:34.759885,,
0.0005,0.05127590894699097,15.887453079223633,0,2023-06-25 04:34:37.373594,,
0.0005,0.051616065204143524,15.924473762512207,0,2023-06-25 04:34:40.063416,,
0.0005,0.0468076691031456,16.31103515625,0,2023-06-25 04:34:42.743382,,
0.0005,0.05208759009838104,15.840194702148438,0,2023-06-25 04:34:45.433184,,
0.0005,0.05067094787955284,16.037551879882812,0,2023-06-25 04:34:48.083590,,
